z,volumeWeightedAvg
3.246631500000000115e-01,8.996110768368998922e-01
3.247325999999999824e-01,8.996107989310128117e-01
3.248020500000000088e-01,8.996105137881649227e-01
3.248714999999999797e-01,8.996102362857741896e-01
3.249409500000000062e-01,8.996099515444785366e-01
3.250103999999999771e-01,8.996096744288476499e-01
3.250798500000000035e-01,8.996093897781796134e-01
3.251493500000000036e-01,8.996091055574403361e-01
3.252187999999999746e-01,8.996088290769159723e-01
3.252882500000000010e-01,8.996085453484017336e-01
3.253577000000000274e-01,8.996082692513301948e-01
3.254271499999999984e-01,8.996079859121409728e-01
3.254966000000000248e-01,8.996077102060338060e-01
3.255660499999999957e-01,8.996074272598608701e-01
3.256355000000000222e-01,8.996071519470932865e-01
3.257049499999999931e-01,8.996068693944163641e-01
3.257744000000000195e-01,8.996065944731715947e-01
3.258438499999999904e-01,8.996063123093995806e-01
3.259133000000000169e-01,8.996060377617473014e-01
3.259827499999999878e-01,8.996057556755474582e-01
3.260522499999999879e-01,8.996054740132601868e-01
3.261217000000000144e-01,8.996052000827904349e-01
3.261911499999999853e-01,8.996049189022886639e-01
3.262606000000000117e-01,8.996046453452181124e-01
3.263300499999999826e-01,8.996043645433565716e-01
3.263995000000000091e-01,8.996040913652135762e-01
3.264689499999999800e-01,8.996038109428931007e-01
3.265384000000000064e-01,8.996035381439936307e-01
3.266078499999999774e-01,8.996032581006971895e-01
3.266773000000000038e-01,8.996029856669810476e-01
3.267467499999999747e-01,8.996027056928362908e-01
3.268162499999999748e-01,8.996024261375450415e-01
3.268857000000000013e-01,8.996021543061412107e-01
3.269551500000000277e-01,8.996018752218760683e-01
3.270245999999999986e-01,8.996016037539389387e-01
3.270940500000000251e-01,8.996013250398382510e-01
3.271634999999999960e-01,8.996010539438933362e-01
3.272329500000000224e-01,8.996007756029099633e-01
3.273023999999999933e-01,8.996005048789440517e-01
3.273718500000000198e-01,8.996002269091067927e-01
3.274412999999999907e-01,8.995999565546222154e-01
3.275107500000000171e-01,8.995996789530384952e-01
3.275801999999999881e-01,8.995994089530505722e-01
3.276496500000000145e-01,8.995991314109419434e-01
3.277191500000000146e-01,8.995988542834467694e-01
3.277885999999999855e-01,8.995985848725667200e-01
3.278580500000000120e-01,8.995983082063421232e-01
3.279274999999999829e-01,8.995980391477750304e-01
3.279969500000000093e-01,8.995977628394830061e-01
3.280663999999999803e-01,8.995974941400209923e-01
3.281358500000000067e-01,8.995972181920514066e-01
3.282052999999999776e-01,8.995969498527294217e-01
3.282747500000000040e-01,8.995966742649110781e-01
3.283441999999999750e-01,8.995964062845638320e-01
3.284136500000000014e-01,8.995961310547296863e-01
3.284830999999999723e-01,8.995958634185565739e-01
3.285525499999999988e-01,8.995955882378958712e-01
3.286220499999999989e-01,8.995953134665327644e-01
3.286915000000000253e-01,8.995950464038335870e-01
3.287609499999999962e-01,8.995947720835766326e-01
3.288304000000000227e-01,8.995945053633596089e-01
3.288998499999999936e-01,8.995942313913077859e-01
3.289693000000000200e-01,8.995939650203663707e-01
3.290387499999999910e-01,8.995936913987468975e-01
3.291082000000000174e-01,8.995934253781343592e-01
3.291776499999999883e-01,8.995931521062631164e-01
3.292471000000000148e-01,8.995928864210180897e-01
3.293165499999999857e-01,8.995926131882756582e-01
3.293860499999999858e-01,8.995923403594729972e-01
3.294555000000000122e-01,8.995920752319936931e-01
3.295249499999999832e-01,8.995918028448004478e-01
3.295944000000000096e-01,8.995915380513678228e-01
3.296638499999999805e-01,8.995912660042136855e-01
3.297333000000000069e-01,8.995910015515390379e-01
3.298027499999999779e-01,8.995907298457305190e-01
3.298722000000000043e-01,8.995904657343309907e-01
3.299416499999999752e-01,8.995901943705952863e-01
3.300111000000000017e-01,8.995899306012185015e-01
3.300805499999999726e-01,8.995896595794716788e-01
3.301499999999999990e-01,8.995893961384352489e-01
3.302194500000000255e-01,8.995891251487870832e-01
3.302889500000000256e-01,8.995888545588145435e-01
3.303583999999999965e-01,8.995885916624717371e-01
3.304278500000000229e-01,8.995883215035022085e-01
3.304972999999999939e-01,8.995880589303019148e-01
3.305667500000000203e-01,8.995877891012631355e-01
3.306361999999999912e-01,8.995875268602739894e-01
3.307056500000000177e-01,8.995872573650348647e-01
3.307750999999999886e-01,8.995869954575258509e-01
3.308445500000000150e-01,8.995867262948276100e-01
3.309139999999999859e-01,8.995864647052803642e-01
3.309834500000000124e-01,8.995861955642735497e-01
3.310529500000000125e-01,8.995859268186061630e-01
3.311223999999999834e-01,8.995856657606767781e-01
3.311918500000000098e-01,8.995853974386811558e-01
3.312612999999999808e-01,8.995851366963146800e-01
3.313307500000000072e-01,8.995848686958106688e-01
3.314001999999999781e-01,8.995846082767102736e-01
3.314696500000000046e-01,8.995843406013571686e-01
3.315390999999999755e-01,8.995840805083988867e-01
3.316085500000000019e-01,8.995838131603453025e-01
3.316779999999999728e-01,8.995835533936614725e-01
3.317474499999999993e-01,8.995832863696607840e-01
3.318169000000000257e-01,8.995830269113453959e-01
3.318863499999999966e-01,8.995827598989875051e-01
3.319558499999999968e-01,8.995824932769592719e-01
3.320253000000000232e-01,8.995822343354235029e-01
3.320947499999999941e-01,8.995819681278740543e-01
3.321642000000000206e-01,8.995817094934187574e-01
3.322336499999999915e-01,8.995814435989023528e-01
3.323031000000000179e-01,8.995811852787207741e-01
3.323725499999999888e-01,8.995809197002174740e-01
3.324420000000000153e-01,8.995806616970760672e-01
3.325114499999999862e-01,8.995803964366982930e-01
3.325809000000000126e-01,8.995801387511377367e-01
3.326503499999999836e-01,8.995798738068002676e-01
3.327198000000000100e-01,8.995796164218299307e-01
3.327892499999999809e-01,8.995793514810045410e-01
3.328587499999999810e-01,8.995790869262195733e-01
3.329282000000000075e-01,8.995788300452423059e-01
3.329976499999999784e-01,8.995785658968413756e-01
3.330671000000000048e-01,8.995783093160817367e-01
3.331365499999999757e-01,8.995780454755440969e-01
3.332060000000000022e-01,8.995777892045990765e-01
3.332754499999999731e-01,8.995775256739830805e-01
3.333448999999999995e-01,8.995772697116783956e-01
3.334143500000000260e-01,8.995770064880500572e-01
3.334837999999999969e-01,8.995767508179851601e-01
3.335532500000000233e-01,8.995764875908974778e-01
3.336227500000000235e-01,8.995762247466003725e-01
3.336921999999999944e-01,8.995759695702953973e-01
3.337616500000000208e-01,8.995757071239174341e-01
3.338310999999999917e-01,8.995754522379034723e-01
3.339005500000000182e-01,8.995751900886197472e-01
3.339699999999999891e-01,8.995749355023994198e-01
3.340394500000000155e-01,8.995746736552412415e-01
3.341088999999999865e-01,8.995744193718492321e-01
3.341783500000000129e-01,8.995741578275170403e-01
3.342477999999999838e-01,8.995739038448815617e-01
3.343172500000000102e-01,8.995736425987971296e-01
3.343866999999999812e-01,8.995733888995517402e-01
3.344561500000000076e-01,8.995731276414361544e-01
3.345256500000000077e-01,8.995728667628175579e-01
3.345950999999999786e-01,8.995726135472547069e-01
3.346645500000000051e-01,8.995723530615504782e-01
3.347339999999999760e-01,8.995721001312708687e-01
3.348034500000000024e-01,8.995718399361551931e-01
3.348728999999999734e-01,8.995715872973012450e-01
3.349423499999999998e-01,8.995713273948354738e-01
3.350118000000000262e-01,8.995710750490052421e-01
3.350812499999999972e-01,8.995708154392156874e-01
3.351507000000000236e-01,8.995705633715751492e-01
3.352201499999999945e-01,8.995703037432204452e-01
3.352896499999999946e-01,8.995700444897520853e-01
3.353591000000000211e-01,8.995697928927615106e-01
3.354285499999999920e-01,8.995695340236559145e-01
3.354980000000000184e-01,8.995692827053674012e-01
3.355674499999999894e-01,8.995690241222584760e-01
3.356369000000000158e-01,8.995687730912890201e-01
3.357063499999999867e-01,8.995685147954184391e-01
3.357758000000000131e-01,8.995682640505412442e-01
3.358452499999999841e-01,8.995680060402799771e-01
3.359147000000000105e-01,8.995677555804310055e-01
3.359841499999999814e-01,8.995674978551811973e-01
3.360536000000000079e-01,8.995672476669521744e-01
3.361230499999999788e-01,8.995669899177167750e-01
3.361925499999999789e-01,8.995667325408049919e-01
3.362620000000000053e-01,8.995664828149935177e-01
3.363314499999999763e-01,8.995662258151990720e-01
3.364009000000000027e-01,8.995659763592568359e-01
3.364703499999999736e-01,8.995657196358797236e-01
3.365398000000000001e-01,8.995654704582715100e-01
3.366092500000000265e-01,8.995652140144116959e-01
3.366786999999999974e-01,8.995649651160714244e-01
3.367481500000000239e-01,8.995647089511720207e-01
3.368175999999999948e-01,8.995644603305984477e-01
3.368870500000000212e-01,8.995642044426773731e-01
3.369564999999999921e-01,8.995639560857493500e-01
3.370259500000000186e-01,8.995637001666874077e-01
3.370954500000000187e-01,8.995634446169774590e-01
3.371648999999999896e-01,8.995631967130640616e-01
3.372343500000000160e-01,8.995629415334713830e-01
3.373037999999999870e-01,8.995626938913237058e-01
3.373732500000000134e-01,8.995624389792475917e-01
3.374426999999999843e-01,8.995621916065604795e-01
3.375121500000000108e-01,8.995619369658603981e-01
3.375815999999999817e-01,8.995616898654308358e-01
3.376510500000000081e-01,8.995614354970955517e-01
3.377204999999999790e-01,8.995611886549861325e-01
3.377899500000000055e-01,8.995609342488618543e-01
3.378594500000000056e-01,8.995606802084311626e-01
3.379288999999999765e-01,8.995604338088366569e-01
3.379983500000000030e-01,8.995601801333715786e-01
3.380677999999999739e-01,8.995599339921087623e-01
3.381372500000000003e-01,8.995596805810057717e-01
3.382067000000000268e-01,8.995594347051047990e-01
3.382761499999999977e-01,8.995591815600668673e-01
3.383456000000000241e-01,8.995589359505185012e-01
3.384150499999999950e-01,8.995586830727673178e-01
3.384845000000000215e-01,8.995584377305074764e-01
3.385539499999999924e-01,8.995581851194925926e-01
3.386234000000000188e-01,8.995579400296641603e-01
3.386928499999999898e-01,8.995576873745679825e-01
3.387623499999999899e-01,8.995574350816721854e-01
3.388318000000000163e-01,8.995571904240108330e-01
3.389012499999999872e-01,8.995569384887446285e-01
3.389707000000000137e-01,8.995566940820419743e-01
3.390401499999999846e-01,8.995564424040588536e-01
3.391096000000000110e-01,8.995561982560673631e-01
3.391790499999999819e-01,8.995559468377675172e-01
3.392485000000000084e-01,8.995557029493630452e-01
3.393179499999999793e-01,8.995554517903621150e-01
3.393874000000000057e-01,8.995552081479952777e-01
3.394568499999999767e-01,8.995549569396730227e-01
3.395263499999999768e-01,8.995547060913022808e-01
3.395958000000000032e-01,8.995544628738383341e-01
3.396652499999999741e-01,8.995542123772530818e-01
3.397347000000000006e-01,8.995539694041166934e-01
3.398041500000000270e-01,8.995537191581015612e-01
3.398735999999999979e-01,8.995534764376468262e-01
3.399430500000000244e-01,8.995532264462935412e-01
3.400124999999999953e-01,8.995529839815550321e-01
3.400819500000000217e-01,8.995527342468161436e-01
3.401513999999999927e-01,8.995524920375993494e-01
3.402208500000000191e-01,8.995522425563875490e-01
3.402902999999999900e-01,8.995520005855243140e-01
3.403597500000000164e-01,8.995517510461914501e-01
3.404292500000000166e-01,8.995515018627529003e-01
3.404986999999999875e-01,8.995512603049313771e-01
3.405681500000000139e-01,8.995510114672863322e-01
3.406375999999999848e-01,8.995507701488699714e-01
3.407070500000000113e-01,8.995505215568612156e-01
3.407764999999999822e-01,8.995502804854274004e-01
3.408459500000000086e-01,8.995500321417512213e-01
3.409153999999999796e-01,8.995497913192287420e-01
3.409848500000000060e-01,8.995495432252282875e-01
3.410542999999999769e-01,8.995493026515689605e-01
3.411237500000000034e-01,8.995490548047950785e-01
3.411931999999999743e-01,8.995488144637554528e-01
3.412626500000000007e-01,8.995485665537332753e-01
3.413321500000000008e-01,8.995483189973865201e-01
3.414016000000000273e-01,8.995480790627997658e-01
3.414710499999999982e-01,8.995478318482585944e-01
3.415405000000000246e-01,8.995475921488981230e-01
3.416099499999999956e-01,8.995473451755308103e-01
3.416794000000000220e-01,8.995471057178391350e-01
3.417488499999999929e-01,8.995468589861620456e-01
3.418183000000000193e-01,8.995466197697158384e-01
3.418877499999999903e-01,8.995463732788954170e-01
3.419572000000000167e-01,8.995461342900329393e-01
3.420266499999999876e-01,8.995458877312002555e-01
3.420961499999999877e-01,8.995456415230057567e-01
3.421656000000000142e-01,8.995454029311772404e-01
3.422350499999999851e-01,8.995451570574003464e-01
3.423045000000000115e-01,8.995449186942462427e-01
3.423739499999999825e-01,8.995446730565160864e-01
3.424434000000000089e-01,8.995444349315855348e-01
3.425128499999999798e-01,8.995441895329148174e-01
3.425823000000000063e-01,8.995439516463521468e-01
3.426517499999999772e-01,8.995437064852781495e-01
3.427212000000000036e-01,8.995434688345330665e-01
3.427906499999999745e-01,8.995432239079683701e-01
3.428601000000000010e-01,8.995429864784236784e-01
3.429295500000000274e-01,8.995427414786031362e-01
3.429990500000000275e-01,8.995424968278168398e-01
3.430684999999999985e-01,8.995422597903642847e-01
3.431379500000000249e-01,8.995420154709073968e-01
3.432073999999999958e-01,8.995417786573787211e-01
3.432768500000000222e-01,8.995415345674581120e-01
3.433462999999999932e-01,8.995412979847136059e-01
3.434157500000000196e-01,8.995410541268280546e-01
3.434851999999999905e-01,8.995408177768174918e-01
3.435546500000000170e-01,8.995405741523854193e-01
3.436240999999999879e-01,8.995403380351757461e-01
3.436935500000000143e-01,8.995400946422306143e-01
3.437629999999999852e-01,8.995398587425279535e-01
3.438324500000000117e-01,8.995396152721411021e-01
3.439019500000000118e-01,8.995393721486960592e-01
3.439713999999999827e-01,8.995391366346547901e-01
3.440408500000000092e-01,8.995388938385363575e-01
3.441102999999999801e-01,8.995386585442980421e-01
3.441797500000000065e-01,8.995384159725416939e-01
3.442491999999999774e-01,8.995381809028578646e-01
3.443186500000000039e-01,8.995379385561937946e-01
3.443880999999999748e-01,8.995377037121564667e-01
3.444575500000000012e-01,8.995374615917385297e-01
3.445270000000000277e-01,8.995372269612382787e-01
3.445964499999999986e-01,8.995369847592912249e-01
3.446659499999999987e-01,8.995367429014894389e-01
3.447354000000000251e-01,8.995365086484383710e-01
3.448048499999999961e-01,8.995362671116691189e-01
3.448743000000000225e-01,8.995360330730602927e-01
3.449437499999999934e-01,8.995357917570295792e-01
3.450132000000000199e-01,8.995355579403028212e-01
3.450826499999999908e-01,8.995353168464869098e-01
3.451521000000000172e-01,8.995350832515133233e-01
3.452215499999999881e-01,8.995348423796234449e-01
3.452910000000000146e-01,8.995346090064968436e-01
3.453604499999999855e-01,8.995343683564336335e-01
3.454299000000000119e-01,8.995341351921936068e-01
3.454993499999999829e-01,8.995338944560588024e-01
3.455688499999999830e-01,8.995336540617127064e-01
3.456383000000000094e-01,8.995334212675968333e-01
3.457077499999999803e-01,8.995331811883019446e-01
3.457772000000000068e-01,8.995329486018641685e-01
3.458466499999999777e-01,8.995327087362210428e-01
3.459161000000000041e-01,8.995324763653755884e-01
3.459855499999999751e-01,8.995322367169077404e-01
3.460550000000000015e-01,8.995320045638635076e-01
3.461244499999999724e-01,8.995317651330740905e-01
3.461938999999999989e-01,8.995315331839305317e-01
3.462633500000000253e-01,8.995312936612467336e-01
3.463328500000000254e-01,8.995310544775154682e-01
3.464022999999999963e-01,8.995308228905699588e-01
3.464717500000000228e-01,8.995305840186221813e-01
3.465411999999999937e-01,8.995303526372704361e-01
3.466106500000000201e-01,8.995301139769675824e-01
3.466800999999999910e-01,8.995298828082232134e-01
